/home/lihaoyang/anaconda3/envs/SRNet/lib/python3.9/site-packages/torch/functional.py:512: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /home/conda/feedstock_root/build_artifacts/libtorch_1716578970623/work/aten/src/ATen/native/TensorShape.cpp:3587.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
Hidden Images Shape: torch.Size([4, 6, 14, 14])
vKANPDE(
  (u_model): DiffMLP(
    (model): Sequential(
      (0): Linear(in_features=5, out_features=100, bias=True)
      (1): ReLU()
      (2): Linear(in_features=100, out_features=100, bias=True)
      (3): ReLU()
      (4): Linear(in_features=100, out_features=100, bias=True)
      (5): ReLU()
      (6): Linear(in_features=100, out_features=100, bias=True)
      (7): ReLU()
      (8): Linear(in_features=100, out_features=100, bias=True)
      (9): ReLU()
      (10): Linear(in_features=100, out_features=100, bias=True)
      (11): ReLU()
      (12): Linear(in_features=100, out_features=1, bias=True)
    )
  )
  (pde_model): KAN(
    (biases): ModuleList(
      (0): Linear(in_features=3, out_features=1, bias=False)
      (1): Linear(in_features=1, out_features=1, bias=False)
    )
    (act_fun): ModuleList(
      (0-1): 2 x KANLayer(
        (base_fun): SiLU()
      )
    )
    (base_fun): SiLU()
    (symbolic_fun): ModuleList(
      (0-1): 2 x Symbolic_KANLayer()
    )
  )
)
Input data shape: 6 torch.Size([4704]) U shape: torch.Size([4, 6, 14, 14])
Train vKANPDE:   0%|          | 0/10000 [00:00<?, ?it/s]/home/lihaoyang/anaconda3/envs/SRNet/lib/python3.9/site-packages/torch/autograd/graph.py:744: UserWarning: Attempting to run cuBLAS, but there was no current CUDA context! Attempting to set the primary context... (Triggered internally at /home/conda/feedstock_root/build_artifacts/libtorch_1716578970623/work/aten/src/ATen/cuda/CublasHandlePool.cpp:135.)
  return Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass
/home/lihaoyang/anaconda3/envs/SRNet/lib/python3.9/site-packages/kornia/filters/sobel.py:51: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at /home/conda/feedstock_root/build_artifacts/libtorch_1716578970623/work/aten/src/ATen/native/cudnn/Conv_v8.cpp:919.)
  out = F.conv2d(padded_inp, tmp_kernel, groups=1, padding=0, stride=1)
Train vKANPDE:   0%|          | 0/10000 [00:00<?, ?it/s, step_loss=1.11, step_pd_loss=0.29, step_pde_loss=0.00114, step_regularization=0, step_u_loss=0.823]
Train vKANPDE:  97%|█████████▋| 9713/10000 [04:13<00:07, 38.30it/s, step_loss=0.127, step_pd_loss=0.0755, step_pde_loss=0.000163, step_regularization=0.0012, step_u_loss=0.0511]
Train vKANPDE:  97%|█████████▋| 9717/10000 [04:13<00:07, 37.27it/s, step_loss=0.127, step_pd_loss=0.0755, step_pde_loss=0.000163, step_regularization=0.0012, step_u_loss=0.0511]
Train vKANPDE:  97%|█████████▋| 9717/10000 [04:13<00:07, 37.27it/s, step_loss=0.116, step_pd_loss=0.0702, step_pde_loss=0.000147, step_regularization=0.000934, step_u_loss=0.0453]
Train vKANPDE:  97%|█████████▋| 9717/10000 [04:13<00:07, 37.27it/s, step_loss=0.133, step_pd_loss=0.0789, step_pde_loss=0.000168, step_regularization=0.00101, step_u_loss=0.0544] 
Train vKANPDE:  97%|█████████▋| 9717/10000 [04:13<00:07, 37.27it/s, step_loss=0.123, step_pd_loss=0.0791, step_pde_loss=0.00015, step_regularization=0.00115, step_u_loss=0.0437] 
Train vKANPDE:  97%|█████████▋| 9717/10000 [04:13<00:07, 37.27it/s, step_loss=0.126, step_pd_loss=0.0748, step_pde_loss=0.000166, step_regularization=0.00119, step_u_loss=0.0512]
Train vKANPDE:  97%|█████████▋| 9721/10000 [04:13<00:07, 37.24it/s, step_loss=0.126, step_pd_loss=0.0748, step_pde_loss=0.000166, step_regularization=0.00119, step_u_loss=0.0512]
Train vKANPDE:  97%|█████████▋| 9721/10000 [04:13<00:07, 37.24it/s, step_loss=0.125, step_pd_loss=0.0756, step_pde_loss=0.00015, step_regularization=0.00111, step_u_loss=0.0497] 
Train vKANPDE:  97%|█████████▋| 9721/10000 [04:13<00:07, 37.24it/s, step_loss=0.113, step_pd_loss=0.0688, step_pde_loss=0.000164, step_regularization=0.000772, step_u_loss=0.0443]
Train vKANPDE:  97%|█████████▋| 9721/10000 [04:13<00:07, 37.24it/s, step_loss=0.133, step_pd_loss=0.0807, step_pde_loss=0.000146, step_regularization=0.000972, step_u_loss=0.0518]
Train vKANPDE:  97%|█████████▋| 9721/10000 [04:13<00:07, 37.24it/s, step_loss=0.116, step_pd_loss=0.0717, step_pde_loss=0.000171, step_regularization=0.00116, step_u_loss=0.044]  
Train vKANPDE:  97%|█████████▋| 9725/10000 [04:13<00:08, 33.34it/s, step_loss=0.116, step_pd_loss=0.0717, step_pde_loss=0.000171, step_regularization=0.00116, step_u_loss=0.044]
Train vKANPDE:  97%|█████████▋| 9725/10000 [04:13<00:08, 33.34it/s, step_loss=0.121, step_pd_loss=0.072, step_pde_loss=0.000155, step_regularization=0.00107, step_u_loss=0.0485]
Train vKANPDE:  97%|█████████▋| 9725/10000 [04:13<00:08, 33.34it/s, step_loss=0.12, step_pd_loss=0.078, step_pde_loss=0.00016, step_regularization=0.000793, step_u_loss=0.0422] 
Train vKANPDE:  97%|█████████▋| 9725/10000 [04:13<00:08, 33.34it/s, step_loss=0.116, step_pd_loss=0.0714, step_pde_loss=0.000142, step_regularization=0.000511, step_u_loss=0.0441]
Train vKANPDE:  97%|█████████▋| 9725/10000 [04:13<00:08, 33.34it/s, step_loss=0.12, step_pd_loss=0.0749, step_pde_loss=0.000174, step_regularization=0.000904, step_u_loss=0.0452] 
Train vKANPDE:  97%|█████████▋| 9725/10000 [04:13<00:08, 33.34it/s, step_loss=0.114, step_pd_loss=0.0693, step_pde_loss=0.000158, step_regularization=0.00077, step_u_loss=0.0447]
Train vKANPDE:  97%|█████████▋| 9730/10000 [04:13<00:07, 37.56it/s, step_loss=0.114, step_pd_loss=0.0693, step_pde_loss=0.000158, step_regularization=0.00077, step_u_loss=0.0447]
Train vKANPDE:  97%|█████████▋| 9730/10000 [04:13<00:07, 37.56it/s, step_loss=0.128, step_pd_loss=0.0841, step_pde_loss=0.000157, step_regularization=0.000627, step_u_loss=0.0439]
Train vKANPDE:  97%|█████████▋| 9730/10000 [04:13<00:07, 37.56it/s, step_loss=0.111, step_pd_loss=0.0727, step_pde_loss=0.00014, step_regularization=0.000661, step_u_loss=0.038]  
Train vKANPDE:  97%|█████████▋| 9730/10000 [04:13<00:07, 37.56it/s, step_loss=0.107, step_pd_loss=0.0676, step_pde_loss=0.000177, step_regularization=0.00134, step_u_loss=0.0394]
Train vKANPDE:  97%|█████████▋| 9730/10000 [04:13<00:07, 37.56it/s, step_loss=0.123, step_pd_loss=0.0806, step_pde_loss=0.000161, step_regularization=0.00134, step_u_loss=0.0419]
Train vKANPDE:  97%|█████████▋| 9730/10000 [04:13<00:07, 37.56it/s, step_loss=0.115, step_pd_loss=0.0713, step_pde_loss=0.000155, step_regularization=0.000848, step_u_loss=0.0436]
Train vKANPDE:  97%|█████████▋| 9735/10000 [04:13<00:06, 40.73it/s, step_loss=0.115, step_pd_loss=0.0713, step_pde_loss=0.000155, step_regularization=0.000848, step_u_loss=0.0436]
Train vKANPDE:  97%|█████████▋| 9735/10000 [04:13<00:06, 40.73it/s, step_loss=0.13, step_pd_loss=0.0809, step_pde_loss=0.000138, step_regularization=0.000578, step_u_loss=0.0488] 
Train vKANPDE:  97%|█████████▋| 9735/10000 [04:13<00:06, 40.73it/s, step_loss=0.107, step_pd_loss=0.0666, step_pde_loss=0.000178, step_regularization=0.000669, step_u_loss=0.0401]
Train vKANPDE:  97%|█████████▋| 9735/10000 [04:13<00:06, 40.73it/s, step_loss=0.118, step_pd_loss=0.0806, step_pde_loss=0.000161, step_regularization=0.00056, step_u_loss=0.0374] 
Train vKANPDE:  97%|█████████▋| 9735/10000 [04:13<00:06, 40.73it/s, step_loss=0.11, step_pd_loss=0.0759, step_pde_loss=0.000154, step_regularization=0.000557, step_u_loss=0.0344]
Train vKANPDE:  97%|█████████▋| 9735/10000 [04:13<00:06, 40.73it/s, step_loss=0.107, step_pd_loss=0.0673, step_pde_loss=0.000137, step_regularization=0.00066, step_u_loss=0.0391]
Train vKANPDE:  97%|█████████▋| 9735/10000 [04:13<00:06, 40.73it/s, step_loss=0.122, step_pd_loss=0.0821, step_pde_loss=0.000179, step_regularization=0.000827, step_u_loss=0.0395]
Train vKANPDE:  97%|█████████▋| 9741/10000 [04:13<00:05, 44.68it/s, step_loss=0.122, step_pd_loss=0.0821, step_pde_loss=0.000179, step_regularization=0.000827, step_u_loss=0.0395]
Train vKANPDE:  97%|█████████▋| 9741/10000 [04:13<00:05, 44.68it/s, step_loss=0.104, step_pd_loss=0.0678, step_pde_loss=0.000163, step_regularization=0.000654, step_u_loss=0.0361]
Train vKANPDE:  97%|█████████▋| 9741/10000 [04:13<00:05, 44.68it/s, step_loss=0.105, step_pd_loss=0.07, step_pde_loss=0.000153, step_regularization=0.000285, step_u_loss=0.0353]  
Train vKANPDE:  97%|█████████▋| 9741/10000 [04:13<00:05, 44.68it/s, step_loss=0.108, step_pd_loss=0.0744, step_pde_loss=0.000137, step_regularization=0.000365, step_u_loss=0.033]
Train vKANPDE:  97%|█████████▋| 9741/10000 [04:14<00:05, 44.68it/s, step_loss=0.107, step_pd_loss=0.0695, step_pde_loss=0.000179, step_regularization=0.000717, step_u_loss=0.037]
Train vKANPDE:  97%|█████████▋| 9741/10000 [04:14<00:05, 44.68it/s, step_loss=0.115, step_pd_loss=0.0784, step_pde_loss=0.000162, step_regularization=0.000606, step_u_loss=0.0362]
Train vKANPDE:  97%|█████████▋| 9746/10000 [04:14<00:06, 42.23it/s, step_loss=0.115, step_pd_loss=0.0784, step_pde_loss=0.000162, step_regularization=0.000606, step_u_loss=0.0362]
Train vKANPDE:  97%|█████████▋| 9746/10000 [04:14<00:06, 42.23it/s, step_loss=0.102, step_pd_loss=0.0655, step_pde_loss=0.000154, step_regularization=0.000275, step_u_loss=0.0363]
Train vKANPDE:  97%|█████████▋| 9746/10000 [04:14<00:06, 42.23it/s, step_loss=0.111, step_pd_loss=0.0763, step_pde_loss=0.000138, step_regularization=0.000324, step_u_loss=0.0343]
Train vKANPDE:  97%|█████████▋| 9746/10000 [04:14<00:06, 42.23it/s, step_loss=0.103, step_pd_loss=0.0701, step_pde_loss=0.000178, step_regularization=0.00029, step_u_loss=0.0324] 
Train vKANPDE:  97%|█████████▋| 9746/10000 [04:14<00:06, 42.23it/s, step_loss=0.101, step_pd_loss=0.068, step_pde_loss=0.000161, step_regularization=0.000385, step_u_loss=0.0329]
Train vKANPDE:  97%|█████████▋| 9746/10000 [04:14<00:06, 42.23it/s, step_loss=0.107, step_pd_loss=0.0744, step_pde_loss=0.000155, step_regularization=0.00057, step_u_loss=0.0322]
Train vKANPDE:  98%|█████████▊| 9751/10000 [04:14<00:06, 41.29it/s, step_loss=0.107, step_pd_loss=0.0744, step_pde_loss=0.000155, step_regularization=0.00057, step_u_loss=0.0322]
Train vKANPDE:  98%|█████████▊| 9751/10000 [04:14<00:06, 41.29it/s, step_loss=0.102, step_pd_loss=0.0682, step_pde_loss=0.000138, step_regularization=0.00056, step_u_loss=0.0341]
Train vKANPDE:  98%|█████████▊| 9751/10000 [04:14<00:06, 41.29it/s, step_loss=0.111, step_pd_loss=0.0749, step_pde_loss=0.000177, step_regularization=0.000747, step_u_loss=0.0358]
Train vKANPDE:  98%|█████████▊| 9751/10000 [04:14<00:06, 41.29it/s, step_loss=0.0998, step_pd_loss=0.0661, step_pde_loss=0.00016, step_regularization=0.000678, step_u_loss=0.0336]
Train vKANPDE:  98%|█████████▊| 9751/10000 [04:14<00:06, 41.29it/s, step_loss=0.11, step_pd_loss=0.0775, step_pde_loss=0.000156, step_regularization=0.000378, step_u_loss=0.0326] 
Train vKANPDE:  98%|█████████▊| 9751/10000 [04:14<00:06, 41.29it/s, step_loss=0.0986, step_pd_loss=0.0678, step_pde_loss=0.00014, step_regularization=0.000271, step_u_loss=0.0307]
Train vKANPDE:  98%|█████████▊| 9756/10000 [04:14<00:05, 42.38it/s, step_loss=0.0986, step_pd_loss=0.0678, step_pde_loss=0.00014, step_regularization=0.000271, step_u_loss=0.0307]
Train vKANPDE:  98%|█████████▊| 9756/10000 [04:14<00:05, 42.38it/s, step_loss=0.1, step_pd_loss=0.0698, step_pde_loss=0.000175, step_regularization=0.0003, step_u_loss=0.0301]    
Train vKANPDE:  98%|█████████▊| 9756/10000 [04:14<00:05, 42.38it/s, step_loss=0.101, step_pd_loss=0.071, step_pde_loss=0.000158, step_regularization=0.000355, step_u_loss=0.0295]
Train vKANPDE:  98%|█████████▊| 9756/10000 [04:14<00:05, 42.38it/s, step_loss=0.0986, step_pd_loss=0.068, step_pde_loss=0.000157, step_regularization=0.000282, step_u_loss=0.0305]
Train vKANPDE:  98%|█████████▊| 9756/10000 [04:14<00:05, 42.38it/s, step_loss=0.107, step_pd_loss=0.0755, step_pde_loss=0.00014, step_regularization=0.000342, step_u_loss=0.0311] 
Train vKANPDE:  98%|█████████▊| 9756/10000 [04:14<00:05, 42.38it/s, step_loss=0.0982, step_pd_loss=0.0665, step_pde_loss=0.000175, step_regularization=0.000679, step_u_loss=0.0315]
Train vKANPDE:  98%|█████████▊| 9761/10000 [04:14<00:05, 43.85it/s, step_loss=0.0982, step_pd_loss=0.0665, step_pde_loss=0.000175, step_regularization=0.000679, step_u_loss=0.0315]
Train vKANPDE:  98%|█████████▊| 9761/10000 [04:14<00:05, 43.85it/s, step_loss=0.108, step_pd_loss=0.0765, step_pde_loss=0.000158, step_regularization=0.000671, step_u_loss=0.0315] 
Train vKANPDE:  98%|█████████▊| 9761/10000 [04:14<00:05, 43.85it/s, step_loss=0.0981, step_pd_loss=0.0673, step_pde_loss=0.000157, step_regularization=0.000551, step_u_loss=0.0307]
Train vKANPDE:  98%|█████████▊| 9761/10000 [04:14<00:05, 43.85it/s, step_loss=0.104, step_pd_loss=0.0737, step_pde_loss=0.00014, step_regularization=0.000355, step_u_loss=0.0303]  
Train vKANPDE:  98%|█████████▊| 9761/10000 [04:14<00:05, 43.85it/s, step_loss=0.0979, step_pd_loss=0.0684, step_pde_loss=0.000175, step_regularization=0.000674, step_u_loss=0.0293]
Train vKANPDE:  98%|█████████▊| 9761/10000 [04:14<00:05, 43.85it/s, step_loss=0.0996, step_pd_loss=0.0709, step_pde_loss=0.000158, step_regularization=0.00081, step_u_loss=0.0286] 
Train vKANPDE:  98%|█████████▊| 9766/10000 [04:14<00:05, 44.67it/s, step_loss=0.0996, step_pd_loss=0.0709, step_pde_loss=0.000158, step_regularization=0.00081, step_u_loss=0.0286]
Train vKANPDE:  98%|█████████▊| 9766/10000 [04:14<00:05, 44.67it/s, step_loss=0.0973, step_pd_loss=0.0687, step_pde_loss=0.000158, step_regularization=0.000875, step_u_loss=0.0284]
Train vKANPDE:  98%|█████████▊| 9766/10000 [04:14<00:05, 44.67it/s, step_loss=0.0976, step_pd_loss=0.0692, step_pde_loss=0.000142, step_regularization=0.000724, step_u_loss=0.0283]
Train vKANPDE:  98%|█████████▊| 9766/10000 [04:14<00:05, 44.67it/s, step_loss=0.099, step_pd_loss=0.0706, step_pde_loss=0.000174, step_regularization=0.000355, step_u_loss=0.0282] 
Train vKANPDE:  98%|█████████▊| 9766/10000 [04:14<00:05, 44.67it/s, step_loss=0.0957, step_pd_loss=0.0671, step_pde_loss=0.000157, step_regularization=0.000344, step_u_loss=0.0284]
Train vKANPDE:  98%|█████████▊| 9766/10000 [04:14<00:05, 44.67it/s, step_loss=0.101, step_pd_loss=0.072, step_pde_loss=0.000159, step_regularization=0.000589, step_u_loss=0.0289]  
Train vKANPDE:  98%|█████████▊| 9771/10000 [04:14<00:05, 40.77it/s, step_loss=0.101, step_pd_loss=0.072, step_pde_loss=0.000159, step_regularization=0.000589, step_u_loss=0.0289]
Train vKANPDE:  98%|█████████▊| 9771/10000 [04:14<00:05, 40.77it/s, step_loss=0.0967, step_pd_loss=0.0667, step_pde_loss=0.000142, step_regularization=0.000577, step_u_loss=0.0299]
Train vKANPDE:  98%|█████████▊| 9771/10000 [04:14<00:05, 40.77it/s, step_loss=0.11, step_pd_loss=0.0767, step_pde_loss=0.000173, step_regularization=0.000377, step_u_loss=0.0327]  
Train vKANPDE:  98%|█████████▊| 9771/10000 [04:14<00:05, 40.77it/s, step_loss=0.103, step_pd_loss=0.0668, step_pde_loss=0.000156, step_regularization=0.000473, step_u_loss=0.0362]
Train vKANPDE:  98%|█████████▊| 9771/10000 [04:14<00:05, 40.77it/s, step_loss=0.127, step_pd_loss=0.0806, step_pde_loss=0.000159, step_regularization=0.000545, step_u_loss=0.0461]
Train vKANPDE:  98%|█████████▊| 9771/10000 [04:14<00:05, 40.77it/s, step_loss=0.11, step_pd_loss=0.0646, step_pde_loss=0.000143, step_regularization=0.00043, step_u_loss=0.0457]  
Train vKANPDE:  98%|█████████▊| 9776/10000 [04:14<00:05, 42.89it/s, step_loss=0.11, step_pd_loss=0.0646, step_pde_loss=0.000143, step_regularization=0.00043, step_u_loss=0.0457]
Train vKANPDE:  98%|█████████▊| 9776/10000 [04:14<00:05, 42.89it/s, step_loss=0.147, step_pd_loss=0.0902, step_pde_loss=0.000173, step_regularization=0.000587, step_u_loss=0.0569]
Train vKANPDE:  98%|█████████▊| 9776/10000 [04:14<00:05, 42.89it/s, step_loss=0.108, step_pd_loss=0.0646, step_pde_loss=0.000156, step_regularization=0.000663, step_u_loss=0.0433]
Train vKANPDE:  98%|█████████▊| 9776/10000 [04:14<00:05, 42.89it/s, step_loss=0.129, step_pd_loss=0.0846, step_pde_loss=0.000159, step_regularization=0.000443, step_u_loss=0.044] 
Train vKANPDE:  98%|█████████▊| 9776/10000 [04:14<00:05, 42.89it/s, step_loss=0.109, step_pd_loss=0.0703, step_pde_loss=0.000143, step_regularization=0.000441, step_u_loss=0.0381]
Train vKANPDE:  98%|█████████▊| 9776/10000 [04:14<00:05, 42.89it/s, step_loss=0.107, step_pd_loss=0.0727, step_pde_loss=0.000173, step_regularization=0.000861, step_u_loss=0.034] 
Train vKANPDE:  98%|█████████▊| 9781/10000 [04:14<00:05, 42.85it/s, step_loss=0.107, step_pd_loss=0.0727, step_pde_loss=0.000173, step_regularization=0.000861, step_u_loss=0.034]
Train vKANPDE:  98%|█████████▊| 9781/10000 [04:14<00:05, 42.85it/s, step_loss=0.107, step_pd_loss=0.0746, step_pde_loss=0.000156, step_regularization=0.000879, step_u_loss=0.0322]
Train vKANPDE:  98%|█████████▊| 9781/10000 [04:14<00:05, 42.85it/s, step_loss=0.103, step_pd_loss=0.0657, step_pde_loss=0.00016, step_regularization=0.000822, step_u_loss=0.0371] 
Train vKANPDE:  98%|█████████▊| 9781/10000 [04:14<00:05, 42.85it/s, step_loss=0.125, step_pd_loss=0.0803, step_pde_loss=0.000143, step_regularization=0.000538, step_u_loss=0.0441]
Train vKANPDE:  98%|█████████▊| 9781/10000 [04:14<00:05, 42.85it/s, step_loss=0.103, step_pd_loss=0.0668, step_pde_loss=0.000173, step_regularization=0.000776, step_u_loss=0.0361]
Train vKANPDE:  98%|█████████▊| 9781/10000 [04:15<00:05, 42.85it/s, step_loss=0.107, step_pd_loss=0.0743, step_pde_loss=0.000157, step_regularization=0.000937, step_u_loss=0.0327]
Train vKANPDE:  98%|█████████▊| 9786/10000 [04:15<00:05, 36.92it/s, step_loss=0.107, step_pd_loss=0.0743, step_pde_loss=0.000157, step_regularization=0.000937, step_u_loss=0.0327]
Train vKANPDE:  98%|█████████▊| 9786/10000 [04:15<00:05, 36.92it/s, step_loss=0.104, step_pd_loss=0.0716, step_pde_loss=0.000159, step_regularization=0.000752, step_u_loss=0.0321]
Train vKANPDE:  98%|█████████▊| 9786/10000 [04:15<00:05, 36.92it/s, step_loss=0.104, step_pd_loss=0.067, step_pde_loss=0.000142, step_regularization=0.000791, step_u_loss=0.037]  
Train vKANPDE:  98%|█████████▊| 9786/10000 [04:15<00:05, 36.92it/s, step_loss=0.113, step_pd_loss=0.078, step_pde_loss=0.000173, step_regularization=0.00094, step_u_loss=0.0347]
Train vKANPDE:  98%|█████████▊| 9786/10000 [04:15<00:05, 36.92it/s, step_loss=0.1, step_pd_loss=0.0676, step_pde_loss=0.000156, step_regularization=0.0008, step_u_loss=0.0326]  
Train vKANPDE:  98%|█████████▊| 9786/10000 [04:15<00:05, 36.92it/s, step_loss=0.107, step_pd_loss=0.0714, step_pde_loss=0.000159, step_regularization=0.000676, step_u_loss=0.035]
Train vKANPDE:  98%|█████████▊| 9791/10000 [04:15<00:05, 38.63it/s, step_loss=0.107, step_pd_loss=0.0714, step_pde_loss=0.000159, step_regularization=0.000676, step_u_loss=0.035]
Train vKANPDE:  98%|█████████▊| 9791/10000 [04:15<00:05, 38.63it/s, step_loss=0.107, step_pd_loss=0.0698, step_pde_loss=0.000142, step_regularization=0.000267, step_u_loss=0.0375]
Train vKANPDE:  98%|█████████▊| 9791/10000 [04:15<00:05, 38.63it/s, step_loss=0.119, step_pd_loss=0.0766, step_pde_loss=0.000175, step_regularization=0.0012, step_u_loss=0.042]   
Train vKANPDE:  98%|█████████▊| 9791/10000 [04:15<00:05, 38.63it/s, step_loss=0.0996, step_pd_loss=0.066, step_pde_loss=0.000158, step_regularization=0.00128, step_u_loss=0.0335]
Train vKANPDE:  98%|█████████▊| 9791/10000 [04:15<00:05, 38.63it/s, step_loss=0.107, step_pd_loss=0.0733, step_pde_loss=0.000157, step_regularization=0.000903, step_u_loss=0.034]
Train vKANPDE:  98%|█████████▊| 9791/10000 [04:15<00:05, 38.63it/s, step_loss=0.104, step_pd_loss=0.0693, step_pde_loss=0.00014, step_regularization=0.000224, step_u_loss=0.0346]
Train vKANPDE:  98%|█████████▊| 9796/10000 [04:15<00:05, 39.62it/s, step_loss=0.104, step_pd_loss=0.0693, step_pde_loss=0.00014, step_regularization=0.000224, step_u_loss=0.0346]
Train vKANPDE:  98%|█████████▊| 9796/10000 [04:15<00:05, 39.62it/s, step_loss=0.106, step_pd_loss=0.0718, step_pde_loss=0.000179, step_regularization=0.00183, step_u_loss=0.0345]
Train vKANPDE:  98%|█████████▊| 9796/10000 [04:15<00:05, 39.62it/s, step_loss=0.112, step_pd_loss=0.0771, step_pde_loss=0.000162, step_regularization=0.00212, step_u_loss=0.035] 
Train vKANPDE:  98%|█████████▊| 9796/10000 [04:15<00:05, 39.62it/s, step_loss=0.105, step_pd_loss=0.0657, step_pde_loss=0.000156, step_regularization=0.00156, step_u_loss=0.0388]
Train vKANPDE:  98%|█████████▊| 9796/10000 [04:15<00:05, 39.62it/s, step_loss=0.133, step_pd_loss=0.0879, step_pde_loss=0.000139, step_regularization=0.00093, step_u_loss=0.0455]
Train vKANPDE:  98%|█████████▊| 9796/10000 [04:15<00:05, 39.62it/s, step_loss=0.106, step_pd_loss=0.0664, step_pde_loss=0.000178, step_regularization=0.00108, step_u_loss=0.0398]
Train vKANPDE:  98%|█████████▊| 9801/10000 [04:15<00:04, 40.48it/s, step_loss=0.106, step_pd_loss=0.0664, step_pde_loss=0.000178, step_regularization=0.00108, step_u_loss=0.0398]
Train vKANPDE:  98%|█████████▊| 9801/10000 [04:15<00:04, 40.48it/s, step_loss=0.118, step_pd_loss=0.0777, step_pde_loss=0.000161, step_regularization=0.00136, step_u_loss=0.0397]
Train vKANPDE:  98%|█████████▊| 9801/10000 [04:15<00:04, 40.48it/s, step_loss=0.0998, step_pd_loss=0.0656, step_pde_loss=0.000155, step_regularization=0.00156, step_u_loss=0.034]
Train vKANPDE:  98%|█████████▊| 9801/10000 [04:15<00:04, 40.48it/s, step_loss=0.11, step_pd_loss=0.072, step_pde_loss=0.000139, step_regularization=0.00165, step_u_loss=0.0379]  
Train vKANPDE:  98%|█████████▊| 9801/10000 [04:15<00:04, 40.48it/s, step_loss=0.11, step_pd_loss=0.0752, step_pde_loss=0.000177, step_regularization=0.00147, step_u_loss=0.0347]
Train vKANPDE:  98%|█████████▊| 9801/10000 [04:15<00:04, 40.48it/s, step_loss=0.0983, step_pd_loss=0.0629, step_pde_loss=0.000161, step_regularization=0.000964, step_u_loss=0.0353]
Train vKANPDE:  98%|█████████▊| 9806/10000 [04:15<00:05, 36.89it/s, step_loss=0.0983, step_pd_loss=0.0629, step_pde_loss=0.000161, step_regularization=0.000964, step_u_loss=0.0353]
Train vKANPDE:  98%|█████████▊| 9806/10000 [04:15<00:05, 36.89it/s, step_loss=0.118, step_pd_loss=0.0763, step_pde_loss=0.000155, step_regularization=0.000666, step_u_loss=0.0415] 
Train vKANPDE:  98%|█████████▊| 9806/10000 [04:15<00:05, 36.89it/s, step_loss=0.106, step_pd_loss=0.0666, step_pde_loss=0.000138, step_regularization=0.000878, step_u_loss=0.0391]
Train vKANPDE:  98%|█████████▊| 9806/10000 [04:15<00:05, 36.89it/s, step_loss=0.113, step_pd_loss=0.0755, step_pde_loss=0.000178, step_regularization=0.00116, step_u_loss=0.0374] 
Train vKANPDE:  98%|█████████▊| 9806/10000 [04:15<00:05, 36.89it/s, step_loss=0.1, step_pd_loss=0.0675, step_pde_loss=0.000162, step_regularization=0.000942, step_u_loss=0.0325] 
Train vKANPDE:  98%|█████████▊| 9810/10000 [04:15<00:05, 37.19it/s, step_loss=0.1, step_pd_loss=0.0675, step_pde_loss=0.000162, step_regularization=0.000942, step_u_loss=0.0325]
Train vKANPDE:  98%|█████████▊| 9810/10000 [04:15<00:05, 37.19it/s, step_loss=0.108, step_pd_loss=0.074, step_pde_loss=0.000154, step_regularization=0.000489, step_u_loss=0.0338]
Train vKANPDE:  98%|█████████▊| 9810/10000 [04:15<00:05, 37.19it/s, step_loss=0.109, step_pd_loss=0.0742, step_pde_loss=0.000137, step_regularization=0.00042, step_u_loss=0.035] 
Train vKANPDE:  98%|█████████▊| 9810/10000 [04:15<00:05, 37.19it/s, step_loss=0.0991, step_pd_loss=0.0655, step_pde_loss=0.000178, step_regularization=0.000742, step_u_loss=0.0335]
Train vKANPDE:  98%|█████████▊| 9810/10000 [04:15<00:05, 37.19it/s, step_loss=0.114, step_pd_loss=0.0778, step_pde_loss=0.000162, step_regularization=0.000677, step_u_loss=0.0357] 
Train vKANPDE:  98%|█████████▊| 9814/10000 [04:15<00:04, 37.73it/s, step_loss=0.114, step_pd_loss=0.0778, step_pde_loss=0.000162, step_regularization=0.000677, step_u_loss=0.0357]
Train vKANPDE:  98%|█████████▊| 9814/10000 [04:15<00:04, 37.73it/s, step_loss=0.102, step_pd_loss=0.0671, step_pde_loss=0.000154, step_regularization=0.00115, step_u_loss=0.0352] 
Train vKANPDE:  98%|█████████▊| 9814/10000 [04:15<00:04, 37.73it/s, step_loss=0.109, step_pd_loss=0.0756, step_pde_loss=0.000138, step_regularization=0.00118, step_u_loss=0.0329]
Train vKANPDE:  98%|█████████▊| 9814/10000 [04:15<00:04, 37.73it/s, step_loss=0.0985, step_pd_loss=0.0676, step_pde_loss=0.000177, step_regularization=0.00113, step_u_loss=0.0307]
Train vKANPDE:  98%|█████████▊| 9814/10000 [04:15<00:04, 37.73it/s, step_loss=0.0991, step_pd_loss=0.0675, step_pde_loss=0.00016, step_regularization=0.000671, step_u_loss=0.0314]
Train vKANPDE:  98%|█████████▊| 9818/10000 [04:15<00:04, 37.12it/s, step_loss=0.0991, step_pd_loss=0.0675, step_pde_loss=0.00016, step_regularization=0.000671, step_u_loss=0.0314]
